Fecha,Evento,Precio,Trend_Previo,Distancia_Pivot_P_%,1m_RSI,1m_MACD,1m_Stoch,1m_ADX,1m_BB_Ancho,1m_BB_Dist,5m_RSI,5m_MACD,5m_Stoch,5m_ADX,5m_BB_Ancho,5m_BB_Dist,15m_RSI,15m_MACD,15m_Stoch,15m_ADX,15m_BB_Ancho,15m_BB_Dist,1h_RSI,1h_MACD,1h_Stoch,1h_ADX,1h_BB_Ancho,1h_BB_Dist,4h_RSI,4h_MACD,4h_Stoch,4h_ADX,4h_BB_Ancho,4h_BB_Dist
2025-05-04,MIN,170.75,Alcista,-3.056,42.34,-0.1134,21.65,17.9,0.64,-0.157,38.84,-0.3721,10.11,26.83,1.95,-0.719,68.8,1.3145,96.76,22.49,5.09,2.023,42.23,-0.271,1.99,12.29,4.36,-1.876,73.31,9.4827,91.8,35.63,34.58,12.545
2025-05-05,MAX,181.01,Bajista,4.296,53.34,-0.0763,98.75,24.69,0.95,0.121,32.35,-0.6393,5.01,17.96,2.21,-0.771,38.13,-1.0302,62.62,20.34,2.74,-0.634,56.02,1.1001,90.05,22.47,10.97,2.86,76.66,10.9009,83.53,47.34,34.88,11.155
2025-05-05,MIN,169.53,Bajista,-2.318,69.02,0.6229,52.86,54.46,1.28,0.323,65.37,0.5439,91.03,18.87,1.32,0.626,61.22,1.5387,59.09,31.44,3.88,0.565,40.55,-0.8298,2.31,14.54,4.96,-1.889,74.16,9.795,87.81,37.57,34.64,12.007
2025-05-06,MAX,178.93,Alcista,1.794,55.51,-0.2677,60.82,23.56,1.33,0.212,37.11,0.0514,0.0,25.5,1.95,-1.188,45.12,-0.4063,25.17,21.32,2.09,-0.462,77.21,1.433,97.8,21.98,9.26,7.852,60.14,9.9657,6.29,51.24,19.95,2.061
2025-05-06,MIN,163.08,Alcista,-7.223,71.6,0.5415,77.61,34.58,1.63,0.604,62.14,0.6818,29.98,30.16,3.5,1.083,54.55,1.262,38.2,34.59,5.59,0.545,37.16,-0.7774,0.17,15.99,6.53,-2.875,64.3,11.1186,33.33,52.36,24.36,4.299
2025-05-07,MAX,179.96,Alcista,3.863,48.86,-0.0951,52.58,14.37,0.64,-0.043,33.67,-0.6154,4.14,29.66,3.47,-1.101,48.82,-0.3429,55.64,19.7,1.63,-0.029,68.6,1.9924,92.84,25.0,10.72,5.879,62.68,9.4712,10.45,50.17,16.95,2.905
2025-05-07,MIN,167.33,Alcista,-3.426,52.86,0.1549,42.85,15.21,0.93,0.06,50.85,-0.02,70.1,14.26,1.06,0.076,64.51,1.0337,62.01,34.04,4.23,1.62,78.14,6.5257,88.58,57.96,13.77,6.52,59.31,7.801,14.58,47.37,10.5,0.556
2025-05-08,MAX,208.6,Bajista,20.525,38.29,-0.5184,50.33,36.81,1.75,-0.528,61.73,0.7484,96.72,26.57,2.02,0.771,57.76,1.3662,18.94,39.52,1.88,0.309,60.06,2.9418,29.44,54.69,3.29,0.605,62.35,4.6663,43.23,33.97,7.68,3.003
2025-05-08,MIN,171.9,Bajista,-0.68,60.15,0.2105,78.71,20.38,0.89,0.281,59.38,0.3382,42.64,16.8,1.32,0.261,73.19,2.7556,25.45,49.0,7.46,1.651,73.92,6.6531,58.47,67.41,15.95,3.972,58.0,6.5511,0.0,44.97,9.5,-0.229
2025-05-09,MAX,220.56,Alcista,12.784,52.42,-0.2234,100.0,20.99,1.26,0.379,53.4,-0.2382,96.2,23.2,1.85,0.801,45.83,-0.4114,25.9,27.65,3.13,-0.811,64.03,3.4504,38.3,52.45,6.88,2.355,62.32,6.4835,90.18,35.06,11.76,4.047
2025-05-09,MIN,202.46,Alcista,3.528,52.37,0.1617,7.25,23.0,1.2,0.072,43.12,0.2049,12.81,23.18,2.22,-0.481,59.19,2.5031,73.89,43.35,7.27,1.672,61.81,2.5838,73.79,52.6,2.92,1.049,67.55,5.6008,70.68,34.32,9.49,6.308
2025-05-10,MAX,230.21,Alcista,8.898,44.65,0.1086,69.97,15.64,1.45,-0.143,44.7,-0.579,88.58,25.53,3.12,-0.256,45.82,-0.589,16.09,22.44,1.86,-0.412,53.52,0.1241,79.68,19.33,3.1,0.713,54.86,3.59,18.97,27.27,12.26,0.614
2025-05-10,MIN,208.75,Alcista,-1.254,69.9,0.3762,97.97,17.98,1.01,0.562,51.2,0.1004,26.58,8.61,1.03,0.027,72.72,1.4053,94.65,21.17,4.18,2.551,59.08,3.1318,7.26,46.56,6.12,0.549,58.92,5.8435,55.46,33.14,12.79,2.406
2025-05-11,MAX,230.41,Alcista,3.569,41.14,-1.2046,96.26,40.66,2.64,-0.385,51.77,-0.2206,92.62,22.77,1.58,0.356,34.45,-1.1409,2.12,26.86,3.23,-1.906,54.24,0.2164,95.29,18.53,3.11,0.753,50.14,3.0189,14.98,26.48,12.03,-1.133
2025-05-11,MIN,213.76,Alcista,-3.915,51.28,0.3367,1.71,16.08,1.23,-0.054,48.1,0.2939,17.48,16.75,1.61,-0.167,54.51,0.1572,52.47,11.74,1.38,0.27,50.05,-0.5126,26.35,15.16,4.5,-0.225,67.64,4.2769,80.39,26.87,11.29,5.84
2025-05-12,MAX,229.56,Bajista,3.527,40.05,-0.746,90.99,37.41,1.9,-0.335,38.66,-0.2288,0.0,16.43,2.23,-0.851,54.73,0.3208,68.3,14.15,2.92,1.018,51.1,-0.9811,80.52,16.4,5.21,0.514,54.01,4.0083,42.03,27.77,9.06,0.132
2025-05-12,MIN,211.91,Bajista,-4.433,67.61,0.8082,95.69,19.5,2.35,0.942,51.53,0.7877,21.19,20.96,3.05,0.127,37.63,-0.8921,1.62,20.49,3.49,-1.503,73.66,4.4812,97.33,29.85,15.05,5.615,47.87,2.1217,0.04,23.55,8.92,-1.836
2025-05-13,MAX,238.27,Alcista,7.769,42.54,-0.4083,90.65,30.61,1.6,-0.084,53.57,0.3517,44.81,16.97,1.23,0.022,41.55,0.1624,3.78,27.62,3.54,-1.787,51.47,0.1261,68.49,18.18,3.9,-0.186,49.5,-0.0908,20.91,16.99,10.4,-0.978
2025-05-13,MIN,210.28,Alcista,-4.891,68.32,0.5639,90.47,25.25,1.76,0.511,49.76,0.2791,34.18,20.44,1.67,-0.259,51.11,0.1845,57.19,12.41,1.64,0.142,47.54,2.7742,11.32,31.68,8.78,-1.626,44.91,0.3217,1.93,19.08,9.93,-2.616
2025-05-14,MAX,239.14,Alcista,4.76,62.16,0.2045,81.04,18.69,0.81,0.376,36.1,-1.2202,24.41,29.52,1.68,-0.451,40.87,-0.3005,4.36,18.67,2.21,-0.845,43.13,-0.4379,13.43,18.07,2.67,-1.508,47.56,0.7464,45.45,19.98,11.75,-2.169
2025-05-14,MIN,223.78,Alcista,-1.968,59.78,0.2889,20.43,16.34,0.55,0.118,55.5,0.3941,11.5,14.43,1.69,0.22,65.22,0.4886,95.8,14.66,1.75,1.248,45.28,-1.136,33.82,24.37,6.26,-1.301,46.33,-0.8896,11.04,19.19,13.27,-3.243
2025-05-15,MAX,235.27,Bajista,1.946,46.12,-0.3574,90.98,22.75,0.89,0.057,41.79,-1.3242,70.51,21.01,2.39,-0.579,47.61,-0.2413,75.97,12.52,2.89,-0.019,47.54,0.9626,6.45,15.29,7.24,-1.6,67.09,8.2964,96.9,30.34,27.68,13.091
2025-05-15,MIN,216.58,Bajista,-6.153,55.95,0.2953,42.45,15.15,0.67,0.079,70.74,2.1056,79.86,34.91,4.72,2.36,46.49,-1.1766,36.4,18.09,7.97,-1.1,50.5,1.7701,2.58,17.55,9.95,-0.347,69.43,7.0167,96.52,28.47,25.02,15.248
2025-05-16,MAX,245.08,Bajista,8.829,42.35,-0.5136,75.25,39.89,0.88,-0.09,40.13,-0.6486,70.81,21.41,1.71,-0.421,38.95,-1.4229,33.04,23.21,3.03,-0.84,41.09,-2.1668,39.02,27.83,5.27,-1.457,63.71,9.5974,76.21,33.73,30.94,8.19
2025-05-16,MIN,221.35,Bajista,-1.708,59.05,0.7564,18.17,38.45,1.65,0.217,61.72,0.8219,75.73,16.94,1.01,0.335,60.95,2.7513,54.38,31.9,5.63,1.098,41.96,-1.4518,46.53,20.89,9.25,-2.88,63.09,9.4267,85.34,32.5,30.46,9.372
2025-05-17,MAX,231.95,Alcista,-0.202,37.46,-0.5428,94.88,39.67,1.14,-0.263,38.41,-1.7998,42.58,54.06,3.67,-0.615,49.61,-0.252,57.47,18.15,2.42,0.272,44.16,-1.6474,47.22,28.88,2.84,-0.435,53.12,7.3539,36.79,31.56,27.86,1.019
2025-05-17,MIN,219.62,Alcista,-5.507,57.25,0.0466,87.94,19.02,0.4,0.138,56.64,-0.0579,55.85,12.84,0.94,0.232,63.82,0.4475,97.38,15.04,2.61,1.421,42.23,-0.6471,9.5,18.97,10.85,-3.495,58.21,5.4527,29.87,26.42,18.74,1.473
2025-05-18,MAX,244.0,Bajista,8.667,48.03,-0.3997,58.31,24.17,0.63,0.069,32.63,-2.1276,70.54,49.56,4.71,-1.157,59.24,-0.6417,100.0,27.63,6.31,3.118,70.22,3.6906,98.78,21.44,15.84,7.861,47.44,3.8818,35.87,24.71,8.1,-3.71
2025-05-18,MIN,218.32,Bajista,-2.77,40.31,-0.5278,71.86,40.79,0.72,-0.152,45.3,-0.8289,17.37,31.76,3.24,-0.288,35.63,-2.0117,7.83,22.58,6.26,-2.719,72.59,5.7662,93.78,28.57,19.8,8.046,52.49,3.5052,18.17,23.52,7.41,-1.125
2025-05-19,MAX,249.85,Alcista,7.959,66.79,1.5005,54.99,49.14,3.19,0.813,76.77,4.0293,85.84,46.86,8.86,3.71,66.86,4.0785,16.0,42.26,2.86,0.9,56.25,2.3406,24.26,31.91,3.84,-0.233,64.33,4.6333,78.24,18.83,8.93,6.229
2025-05-19,MIN,211.8,Alcista,-8.482,70.7,1.1091,69.41,53.59,2.46,0.615,56.12,0.5133,34.16,12.85,1.33,0.285,57.31,0.5064,62.88,15.02,2.11,0.753,68.84,10.0949,30.43,47.0,22.19,4.154,53.87,3.5711,48.58,21.38,6.63,0.208
2025-05-20,MAX,270.49,Alcista,14.4,42.72,-0.3761,77.98,18.08,0.72,-0.169,39.12,-0.3439,4.09,12.42,1.69,-0.657,46.57,0.0191,35.94,18.3,2.16,-0.624,43.65,1.034,28.81,26.25,3.52,-2.101,54.88,4.5837,70.1,18.47,9.61,1.809
2025-05-20,MIN,246.31,Alcista,4.173,61.44,0.543,68.18,25.87,1.81,0.483,64.53,3.4137,20.77,48.17,4.99,0.94,59.63,3.0372,4.0,37.98,2.6,-0.004,50.9,1.9998,16.82,30.89,3.58,-1.123,58.63,4.8296,81.14,19.2,9.51,3.637
2025-05-21,MAX,261.96,Alcista,1.26,52.97,0.0567,70.06,14.53,0.64,0.16,30.47,-0.6844,0.0,21.46,2.08,-1.195,35.02,-1.5348,29.25,23.73,2.6,-1.038,50.7,-0.0625,82.27,20.24,5.15,0.753,59.15,4.4661,44.49,15.9,9.71,3.062
2025-05-21,MIN,243.08,Alcista,-6.038,68.63,0.7005,93.53,33.16,2.15,0.891,45.37,-0.1489,10.22,13.13,1.24,-0.412,55.59,0.645,72.07,24.11,3.39,0.867,54.88,0.7639,25.01,23.47,2.69,0.739,52.69,4.1361,41.73,16.08,10.15,0.457
2025-05-22,MAX,259.9,Bajista,3.62,36.2,-0.5453,79.37,36.88,1.09,-0.273,65.8,0.2319,100.0,20.27,2.16,1.326,53.72,0.7011,44.78,13.92,2.02,0.35,55.93,0.0255,26.03,21.78,5.88,1.585,53.5,3.2024,29.64,13.39,6.89,0.131
2025-05-22,MIN,246.38,Bajista,-1.77,57.61,0.1955,98.52,18.04,1.03,0.306,57.79,0.5595,34.17,25.29,1.56,0.273,50.84,0.2243,17.66,21.11,2.62,-0.28,56.14,1.489,81.96,26.56,3.47,1.047,56.44,3.6642,13.31,14.52,8.03,1.388
2025-05-23,MAX,264.09,Alcista,3.829,61.66,-0.0548,99.71,25.11,1.37,0.575,46.16,-0.5617,36.71,23.82,2.87,-0.474,53.23,-0.1277,85.01,16.06,2.27,0.47,52.82,0.3575,82.68,11.09,6.6,0.918,60.19,4.7097,77.3,16.25,7.21,2.533
2025-05-23,MIN,239.1,Alcista,-5.996,59.93,0.2827,85.66,18.15,1.48,0.755,57.35,2.4611,15.84,39.76,6.15,0.543,57.51,1.296,75.84,10.5,3.83,1.157,67.28,3.4964,100.0,17.3,9.21,4.526,51.82,3.6952,17.59,15.13,6.79,-0.233
2025-05-24,MAX,276.86,Bajista,9.399,36.71,-0.7741,51.35,36.2,1.1,-0.33,37.7,-1.0384,12.84,24.61,1.8,-0.591,45.73,-1.3724,79.52,12.92,2.77,-0.126,47.93,-0.1447,29.92,9.79,3.71,-0.856,49.23,1.103,37.8,12.47,7.24,-1.114
2025-05-24,MIN,250.34,Bajista,-1.08,52.11,0.3114,9.25,21.84,1.15,-0.026,61.92,0.3881,79.14,13.18,2.08,0.916,51.99,0.7018,40.47,16.96,1.83,-0.118,57.61,1.7201,64.8,17.77,6.28,1.354,43.86,1.6418,2.44,13.19,7.33,-2.986
2025-05-25,MAX,270.6,Alcista,2.905,48.99,0.0426,38.04,14.13,0.58,0.006,47.62,-0.4485,66.12,19.81,2.05,-0.196,49.63,-0.1339,66.26,13.99,1.56,0.062,44.44,0.5869,6.99,18.3,5.5,-1.31,35.92,-2.1074,0.0,14.1,11.61,-6.46
2025-05-25,MIN,256.23,Alcista,-2.559,74.7,0.4693,100.0,26.98,1.19,0.545,58.6,1.1448,12.66,26.58,2.86,0.191,43.59,-0.1582,3.47,20.12,2.96,-1.105,58.27,1.6049,41.97,18.92,5.48,1.954,38.22,-1.048,8.13,13.23,9.93,-5.505
2025-05-26,MAX,276.16,Alcista,4.084,50.77,-0.2551,86.94,28.83,1.25,0.089,49.67,-0.2738,48.18,10.21,1.1,0.027,47.9,0.429,54.33,23.83,2.59,-0.187,61.19,0.3918,69.6,12.3,3.72,2.098,43.36,-4.3425,16.11,21.97,15.39,-3.17
2025-05-26,MIN,259.08,Alcista,-2.353,57.41,0.238,49.65,16.44,0.67,0.182,55.78,0.5726,30.65,25.97,2.14,0.28,57.91,0.9963,37.87,22.82,1.96,0.598,54.18,2.9972,35.53,28.9,8.96,0.58,38.65,-4.5087,30.22,26.79,14.2,-3.781
2025-05-27,MAX,282.84,Bajista,5.721,51.14,-0.0906,80.98,13.83,0.53,0.117,46.4,-0.659,32.03,26.31,1.53,-0.108,38.48,-0.7916,20.86,12.6,2.24,-0.83,36.36,-1.9115,8.4,17.19,4.07,-1.692,35.47,-4.9944,25.45,32.72,12.88,-4.299
2025-05-27,MIN,262.84,Bajista,-1.754,78.54,0.7337,100.0,40.91,1.51,0.709,51.04,0.2855,16.1,19.52,1.47,-0.076,65.23,2.5496,54.8,28.34,4.95,1.621,45.58,-0.157,36.62,16.56,5.61,-1.481,46.71,-4.0951,52.64,29.45,12.37,-0.623
2025-05-28,MAX,274.54,Alcista,0.792,40.42,-0.0333,7.85,31.0,0.36,-0.228,40.79,-0.5576,74.16,16.53,1.35,-0.288,50.13,-0.4321,73.5,13.56,1.01,0.166,49.32,0.1506,73.74,20.28,5.68,0.508,43.95,-4.2556,79.82,31.43,6.35,-0.865
2025-05-28,MIN,260.18,Alcista,-4.48,67.76,0.2487,99.27,25.09,0.64,0.3,80.41,1.6021,100.0,39.32,2.99,1.787,48.78,0.5696,3.97,22.08,3.22,-0.714,40.08,-4.9268,49.96,35.59,12.04,-2.515,52.04,-3.4189,71.12,27.81,6.96,1.996
2025-05-29,MAX,274.27,Bajista,2.903,44.48,-0.6291,50.13,28.93,1.13,-0.069,39.92,-0.8531,37.45,23.95,2.38,-0.61,46.22,-0.1821,22.81,12.87,2.31,-0.463,41.25,-3.5538,87.1,34.84,6.61,-1.056,51.03,-2.7912,81.99,26.07,7.04,1.572
2025-05-29,MIN,248.82,Bajista,-6.646,46.95,-0.0767,34.23,12.81,0.45,-0.072,52.12,-0.7253,100.0,46.29,2.43,0.555,49.1,0.2107,16.38,20.2,2.49,-0.063,49.73,-1.5046,51.39,34.42,5.39,0.51,66.06,1.7555,100.0,24.25,12.35,7.87
2025-05-30,MAX,256.24,Bajista,-0.561,42.18,-0.2517,16.06,21.77,0.67,-0.145,48.89,-0.7644,61.98,25.87,2.38,-0.083,54.25,-0.3268,99.66,26.18,3.96,0.837,36.98,-0.5285,8.98,18.17,3.92,-2.658,67.4,4.8304,90.44,27.59,16.99,6.737
2025-05-30,MIN,239.8,Bajista,-6.941,51.96,-0.2473,98.29,26.08,1.12,0.18,73.33,1.6791,90.57,30.66,4.45,1.503,50.74,0.3703,29.09,20.64,2.71,-0.555,54.09,0.4762,92.54,17.31,3.88,1.102,63.9,4.2335,86.05,26.59,16.58,5.681
2025-05-31,MAX,254.33,Alcista,2.164,37.95,-0.1768,13.47,19.55,0.65,-0.232,23.21,-0.9937,29.46,33.41,2.06,-1.245,40.87,-2.1749,99.35,39.95,4.55,-0.215,44.83,-0.0956,34.13,15.78,6.13,-0.481,50.37,2.5819,0.65,26.37,11.36,-0.476
2025-05-31,MIN,242.0,Alcista,-2.789,45.4,-0.3972,35.1,19.0,1.12,-0.193,62.15,0.9031,93.12,19.52,2.03,0.885,46.63,-0.2502,21.49,13.8,2.31,-0.579,38.94,-2.2585,25.76,25.14,7.38,-2.357,57.63,4.6742,77.2,28.24,16.18,3.425
2025-06-01,MAX,254.44,Bajista,2.698,44.37,-0.068,20.35,14.09,1.02,-0.197,29.92,-1.5186,3.79,40.78,5.28,-1.922,49.8,0.2487,77.0,17.2,1.98,0.231,61.58,1.8745,70.74,23.85,7.63,2.229,43.47,-1.8205,26.27,23.33,13.08,-4.016
2025-06-01,MIN,237.43,Bajista,-4.168,71.41,0.5193,99.75,32.59,1.76,0.775,54.76,0.1347,90.71,23.77,1.73,0.382,44.31,-0.5633,59.96,13.86,1.64,-0.297,40.25,-1.1659,1.58,17.7,6.03,-1.559,40.46,1.4742,0.65,24.73,9.7,-4.107
2025-06-02,MAX,258.02,Bajista,4.909,65.14,0.2785,92.6,20.34,0.99,0.398,55.01,0.5889,43.23,30.58,1.65,0.259,58.41,0.3712,54.01,21.15,1.72,0.565,59.75,2.6273,10.72,32.37,5.93,0.537,53.98,-1.1014,81.72,16.53,12.6,0.67
2025-06-02,MIN,239.04,Bajista,-2.808,45.51,-0.0629,12.15,17.24,0.41,-0.097,43.02,-0.1967,9.01,11.49,0.97,-0.351,65.77,2.5351,70.77,35.21,6.4,1.981,78.68,3.7374,78.9,40.04,6.22,4.463,47.96,-1.8923,49.08,18.96,13.46,-1.844
2025-06-03,MAX,272.95,Alcista,8.497,40.56,-0.0017,0.24,12.56,0.96,-0.394,50.25,-0.0974,65.93,14.85,1.21,-0.019,35.99,-0.503,0.0,24.6,2.46,-1.382,48.08,1.4713,0.9,20.26,4.45,-0.677,48.49,-0.3829,78.62,13.94,8.52,0.1
2025-06-03,MIN,254.1,Alcista,1.004,48.72,-0.1327,60.4,18.45,0.31,0.011,59.95,0.2141,49.8,16.28,1.28,0.284,53.54,0.7304,42.22,27.04,1.46,0.076,63.44,2.0686,31.8,24.87,3.07,0.945,52.77,-0.4638,96.32,15.93,10.0,0.86
2025-06-04,MAX,275.82,Alcista,4.296,58.5,0.2069,89.74,24.09,1.05,0.388,37.91,-0.7448,13.13,17.42,1.88,-0.639,33.96,-1.3632,64.11,23.34,2.34,-0.733,28.66,-2.8217,0.0,20.65,6.02,-3.719,48.92,-0.619,27.35,10.82,4.45,0.329
2025-06-04,MIN,262.68,Alcista,-0.673,55.53,0.2718,51.92,30.91,0.8,0.158,50.49,-0.0878,64.08,11.3,0.82,-0.031,51.18,-0.1989,58.08,13.42,1.86,0.002,49.21,-0.4395,19.48,14.96,5.22,-0.702,50.72,-0.4155,49.62,12.04,6.65,1.032
2025-06-05,MAX,266.82,Bajista,-0.25,31.91,-0.2456,0.0,27.02,0.93,-0.466,45.24,-0.777,87.82,31.98,2.11,-0.055,31.14,-2.4665,44.05,37.06,5.33,-1.868,51.39,-0.9351,95.69,25.76,5.05,1.649,79.59,6.8807,100.0,23.34,18.89,11.392
2025-06-05,MIN,240.0,Bajista,-10.277,53.13,0.1799,85.18,26.63,1.61,0.439,52.35,-0.3583,78.56,32.31,1.5,0.427,59.95,-0.2884,98.79,30.27,2.89,1.662,50.13,-0.182,47.45,19.14,2.88,0.388,76.01,11.3764,91.81,30.75,28.5,14.375
2025-06-06,MAX,254.96,Bajista,2.206,43.32,-0.1691,75.0,21.23,0.65,-0.057,46.46,-0.1986,39.9,14.45,0.98,-0.037,45.96,-0.1809,12.96,16.68,1.81,-0.425,62.93,1.5613,76.27,28.35,3.99,1.545,75.04,14.5902,76.42,43.55,35.51,10.24
2025-06-06,MIN,239.64,Bajista,-3.935,65.28,0.5793,16.02,34.97,1.47,0.402,58.1,0.015,56.75,13.75,1.06,0.295,58.15,0.6242,64.91,14.25,1.85,0.644,51.7,0.0294,72.11,17.07,2.32,0.38,76.45,12.5388,83.97,34.06,30.66,13.72
2025-06-07,MAX,260.44,Alcista,4.82,43.63,-0.1849,74.86,23.04,0.43,-0.053,63.81,0.1471,100.0,15.1,0.87,0.554,45.01,-0.6263,56.38,15.27,2.34,-0.323,40.11,-0.1681,22.56,22.33,1.97,-0.79,57.21,8.8209,2.91,45.45,22.24,0.282
2025-06-07,MIN,249.2,Alcista,0.296,55.5,0.0494,32.07,12.96,0.16,0.006,54.17,0.4331,10.61,36.32,1.18,-0.095,47.95,0.141,5.63,15.81,1.14,-0.278,46.1,0.3084,0.83,29.84,2.76,-0.821,66.36,14.3791,55.03,47.28,34.89,7.138
2025-06-08,MAX,257.46,Alcista,0.701,39.13,-0.2109,70.46,45.06,0.2,-0.032,41.83,-0.3303,88.11,25.12,0.58,-0.071,41.38,-0.5346,31.16,12.26,0.85,-0.243,43.06,-0.6106,7.07,19.91,2.38,-0.576,57.2,8.0506,6.83,45.55,18.93,-0.343
2025-06-08,MIN,252.04,Alcista,-1.419,35.85,-0.1725,3.99,13.47,0.69,-0.268,68.61,0.184,100.0,11.14,0.73,0.532,62.46,0.5698,56.09,26.27,0.98,0.461,75.9,2.782,100.0,34.92,7.77,3.944,44.69,3.1793,5.71,39.72,14.73,-6.351
2025-06-09,MAX,285.61,Bajista,12.271,54.64,0.4776,78.96,29.9,1.28,0.211,48.7,1.1783,34.21,34.92,1.61,-0.426,59.97,2.2472,31.82,56.15,1.65,0.233,68.52,6.2792,10.84,55.52,6.81,1.173,40.17,-1.814,23.52,27.99,16.65,-6.401
2025-06-09,MIN,250.18,Bajista,-1.656,56.25,0.095,75.2,18.6,0.22,0.072,53.37,0.2807,16.6,19.87,1.32,0.137,73.28,0.8856,80.79,18.2,2.73,2.251,85.91,8.9066,69.12,66.98,17.96,5.083,45.16,0.9095,22.37,33.55,15.89,-5.507
2025-06-10,MAX,317.84,Alcista,16.421,39.05,-0.1934,4.83,25.41,1.36,-0.757,41.68,0.0258,17.84,31.83,3.45,-1.482,49.68,-0.0509,31.87,24.61,3.52,-0.425,70.87,4.2512,89.44,43.83,3.63,1.995,43.0,-3.106,24.16,26.8,14.03,-3.593
2025-06-10,MIN,282.69,Alcista,3.546,66.97,0.9377,92.42,31.84,1.79,0.582,58.11,0.9852,34.98,29.26,1.67,0.44,58.49,2.0769,16.93,55.68,1.51,0.071,70.65,6.2282,30.25,54.73,5.06,1.466,40.52,-2.5408,18.59,28.03,16.64,-5.692
2025-06-11,MAX,325.43,Alcista,7.438,54.32,0.2524,81.16,25.23,1.33,0.421,56.11,1.1586,25.94,33.83,2.64,0.454,38.23,-1.2702,3.83,24.5,4.25,-1.324,55.68,-1.672,91.12,16.68,4.26,1.498,58.19,-1.9485,63.37,24.0,8.53,3.912
2025-06-11,MIN,300.19,Alcista,-0.895,53.01,0.1292,74.69,13.81,0.65,0.117,49.98,-0.1912,23.28,14.95,1.1,0.018,48.26,-1.6875,94.99,28.39,2.46,0.235,24.01,-6.8436,0.0,21.27,14.5,-8.714,57.01,-0.4394,90.48,21.68,9.07,3.355
2025-06-12,MAX,309.08,Bajista,-0.218,38.78,-0.1336,0.0,19.67,0.8,-0.358,29.04,-1.3346,0.0,22.73,2.4,-1.559,26.53,-3.4634,5.66,32.92,6.7,-4.048,48.16,-1.8188,50.4,11.44,7.87,1.067,41.82,-1.4781,27.53,20.34,8.56,-2.664
2025-06-12,MIN,288.14,Bajista,-6.979,53.77,0.174,82.11,22.05,1.42,0.305,49.49,-0.7221,100.0,30.2,1.13,0.288,40.19,-6.1426,100.0,49.9,15.55,-1.282,52.82,-0.2429,86.63,11.15,5.32,1.418,39.35,-2.3638,10.03,21.26,9.31,-3.863
2025-06-13,MAX,294.1,Bajista,-0.979,26.57,-2.1558,48.85,56.31,2.34,-1.018,26.26,-4.6997,76.65,60.07,5.7,-1.761,59.9,-0.9102,100.0,31.16,5.83,3.589,50.75,0.3777,58.62,9.98,4.24,0.496,43.63,-2.6606,8.86,22.25,9.53,-2.072
2025-06-13,MIN,262.51,Bajista,-11.615,65.48,0.7135,78.93,16.61,1.81,0.643,50.8,-0.2188,45.91,18.29,2.59,-0.004,58.04,2.1269,66.75,28.57,8.66,1.884,46.82,0.119,36.02,8.99,4.23,-0.304,43.63,-2.6606,8.86,22.25,9.53,-2.072
2025-06-14,MAX,291.05,Bajista,3.014,40.69,-0.6428,54.54,23.73,1.04,-0.221,52.71,0.2862,25.74,13.33,1.42,0.105,27.37,-0.872,9.27,19.02,3.06,-2.42,50.3,-1.3274,83.34,18.32,3.46,0.942,34.87,-5.5773,0.0,29.81,14.12,-5.863
2025-06-14,MIN,268.0,Bajista,-5.144,59.75,0.499,51.98,28.12,1.3,0.288,58.55,0.4585,79.04,21.91,0.97,0.242,52.02,0.6415,18.66,15.76,1.69,-0.15,45.16,-1.5222,21.43,15.39,3.93,-0.659,42.45,-5.5282,34.24,31.15,16.26,-2.72
2025-06-15,MAX,278.82,Bajista,0.284,55.24,-0.1438,100.0,20.1,0.58,0.149,48.72,-0.1918,43.27,12.02,0.73,-0.059,28.54,-0.9868,31.42,15.09,1.96,-1.598,58.9,3.2994,18.98,32.8,8.33,1.475,44.32,-5.7985,72.93,32.29,12.01,-1.219
2025-06-15,MIN,266.29,Bajista,-4.223,37.02,-0.2764,17.39,19.98,0.7,-0.29,61.36,0.671,79.52,28.06,2.54,0.604,59.76,1.7981,60.31,32.58,3.94,1.047,46.0,0.6324,8.96,31.1,5.5,-2.039,40.38,-5.1928,86.71,31.88,8.89,-2.265
2025-06-16,MAX,293.72,Bajista,7.468,36.51,-0.7877,83.9,46.76,0.71,-0.191,43.41,-0.4164,15.05,14.68,1.23,-0.332,48.36,0.0899,14.25,9.8,1.17,-0.193,40.47,-4.2495,33.37,38.61,8.6,-1.635,35.02,-6.3547,17.42,35.71,9.75,-3.638
2025-06-16,MIN,271.65,Bajista,-0.607,72.09,0.7975,92.63,37.55,1.11,0.442,51.67,0.7179,2.64,38.26,1.22,-0.2,61.09,3.1601,34.38,58.32,6.62,0.952,42.23,-0.6424,32.99,28.53,6.69,-2.509,35.2,-5.6704,60.21,33.04,9.28,-4.564
2025-06-17,MAX,283.62,Alcista,1.242,47.96,-0.1002,20.28,16.35,0.8,-0.131,33.74,-0.88,8.54,28.3,2.57,-0.86,25.49,-2.2979,3.94,23.85,3.66,-1.933,40.1,-2.4878,53.17,23.7,3.06,-0.617,32.36,-6.6035,16.46,38.21,9.85,-4.365
2025-06-17,MIN,261.99,Alcista,-6.479,69.89,0.3949,100.0,21.87,1.07,0.506,80.82,1.8253,100.0,32.77,4.81,2.636,45.73,-0.289,22.51,18.89,2.58,-0.679,46.66,-2.6754,80.02,20.04,5.92,-0.141,25.78,-8.9296,4.83,45.23,16.23,-7.456
